thread_id,customer_text,agent_text
2281239,@AppleSupport iPhone 6S and IPad Mini,"@663122 Very good. Let's take a look at the following article under ""Check your email address and password"": https://t.co/Jpr0POLgCg

Keep us posted on how things are going via DM. https://t.co/GDrqU22YpT"
1678473,How do I get rid of the little question mark I keep seeing tho? I don't have android @AppleSupport,@510511 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1353910,@AppleSupport 5s,"@435734 If you go to Settings &gt; General &gt; About &gt; Version, can you tell us which iOS version you're using?"
1999903,@115858 @AppleSupport why is my iphone 7+ with the new update changing I's to A's / question marks??? SOS  🙃,@591340 Congratulations on your new iPhone! Join us over in DM and tell us the exact version of iOS you're using and we'll take a look. https://t.co/GDrqU22YpT
2755796,"Hey @115858 

Fix the goddamn I️ issue ya know? Wtf are you guys doing in Cupertino? Smoking pot? Seriously?! Stop smoking pot","@771311 We recently released an update to address this. Have you had a chance as of yet to update the device? If not, backup your device, then give that update a go and let us know if you see a change afterwards. https://t.co/4f8hwT5to6 https://t.co/GDrqU22YpT"
241489,I updated to 11.0.2 today...now my iPhone 6 ringtone is very quiet..a phone that you can't hear ringing!  Not good! @115858,"@173338 We'd like to see how we can help. To start, in Settings &gt; Sounds, if you drag the Ringer And Alerts slider up, is it louder?"
2295832,"@AppleSupport Who's responsible for the data we lost!
When the iPhone stuck because of your iOS11 😡 

Even when we updated it to 11.1.1 it stuck again!! 

What can we do about that!!!",@725346 Hello. We want to help. Please tell us more about what you experienced with data loss when you updated your phone.
2279874,funny how when the iphone 8 and X comes out my iphone 7’s battery lasts precisely 6.4 seconds :)  @AppleSupport,@662804 That's definitely not expected behavior. We can help. Can you tell us the exact date you began to notice this? As close as possible works too. Which iOS version are you running? The answers to that will help us get started.
2561790,I WILL DIE or fail out of grad school if @115858 doesn’t get this High Sierra connectivity issue fixed pronto 😡😡😡😡😡😡😡😡😡😡😡,@293078 Having a working computer is vital when in school. We'd like to help you. Please send us a DM with details on what you're experiencing and we'll get started. https://t.co/GDrqU22YpT
436454,@AppleSupport iPhone 6s; IOS 11.0.2,@218647 Thanks. DM us which country you're in and which apps are under Battery Usage in Settings &gt; Battery. We'll go from there. https://t.co/GDrqU22YpT
795266,"@AppleSupport: #apple cannot Support it’s #MacBookPro battery replacement, it should shut down the whole program to sort it out. Ridiculous!",@309607 We’ve received your DM and will continue working with you there.
1790740,@115858 please get your updates together as iOS 11 keeps crashing my iPhone. Tick tock before we decide to buy the $1K iPhone X...,@537913 Hey there! Thanks for reaching out about this. What's going on with your iPhone? You can reach out to us in DM at the link below. https://t.co/GDrqU22YpT
1269582,@AppleSupport All the other internet connections are locked in my area,@417257 OK. Let us know in DM if restarting helps allow you to join your Wi-Fi network: https://t.co/GDrqU22YpT
2023941,New iPhone X. Frustrating that some contacts aren’t coming up in iMessage. @AppleSupport,"@598573 If you're still having issues with your contacts, go ahead and provide us with more details within DM for help: https://t.co/GDrqU22YpT"
1584541,@AppleSupport Nope https://t.co/nEbdx2hTfe,"@487578 Our apologies, let's try that link again: https://t.co/xXaXeeSRt9"
2110017,PLEASE #HELP? #AppleiOS11 HOW to #UNDO #iOS11? #UNSTABLE: #apps snap shut #iTunes music disappears #battery #BAD @115858 @115948 #iPhone7,@622482 Thanks for reaching out. Are you an Apple Music subscriber? Let us know in a DM using the link below. https://t.co/GDrqU22YpT
375095,"@AppleSupport Calls keep dropping, apps keep crashing. On an average, I’m required to do multiple resets",@204943 Understood. May we ask which apps are crashing? Let us know in DM. https://t.co/GDrqU22YpT
1676235,@AppleSupport any idea why the letter “i” turns to “A ?” ? https://t.co/0ZuAPp0qif,"@300846 Let's try using these steps: https://t.co/xXaXeeSRt9

Let us know if that helps."
2279887,"Help please... my iPhone screen has frozen, it will only let me unlock. I can't click on any apps? @115858",@662808 We certainly want to do everything possible to get this resolved for you. We would like to look into how we can assist. Let's start by confirming the version you're currently running. You can find that by going to Settings &gt; General &gt; About on your iPhone.
2771914,"@AppleSupport Yes, It was working until friday. And on Saturday It wasn’t working. My iOS version is 11.1.2. I changed my password and It didn’t fix it. I have more than one “iOS” device and they are working fine, just this iPad has this problem.",@731258 Aside from changing the password what else have you tried? Did this happen after you updated?
2106000,@AppleSupport  My phone auto updated in middle of night on WiFi. And Eye hate 11.3 on my 6s. Almost a month my phone has been unusable! Considering abandoning my iPhone altogether. Bring back iOS 10!,"@597568 Let's see how we can help. Is 11.3 the current version you see in Settings &gt; General &gt; About? Let us know in DM, please. https://t.co/GDrqU22YpT"
1533023,@AppleSupport yes I can download other apps.,@475478 Is the app not available any longer? What happens when you attempt to download it? What is the exact name of the app?
1680790,@115858 you all have to fix the A with a question mark in a box issue this new update has caused,@511063 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2309895,"@115858 I’ve updated my phone, but still getting the ? instead of I.   😐😐","@543399 We'd love to help! Are you seeing this when you type, or when you read what others type? Send us a DM to let us know. https://t.co/GDrqU22YpT"
2477603,@115858 WHY CANT U GUYS JUST FIX THE WHOLE “I” THING I️t DOESNT SEEM TO BE WORKING FOR US,@479963 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT
2349323,"@AppleSupport On vacation, so I don’t know. A coffee shop down the road gave me issues, but public WiFi is always a toss up.",@143178 Are you able to test your device on a known good connection?
2299201,@AppleSupport please help! My iPhone 5s battery life is terrible since IOS11. Are 5s being wiped out or is there a fix on the way?,"@667365 We understand how important battery life is on your iPhone, and we're here to help. To get started, send us a DM with your current iOS version. https://t.co/ZTw54HL4Rm https://t.co/GDrqU22YpT"
2689461,@AppleSupport the latest version of iTunes on windows 7 doesn’t allow adding albums artwork in my library.,"@612897 We love being able to add custom artwork, so we'd love to work with you on this. To make sure we're on the same page, are you following these steps: https://t.co/khXB3JnoYx"
1626179,@AppleSupport 11.0.2 7+ why can’t I forever clean notifications from panel after upgrading to iOS 11? Notifications Worked perfectly bf. https://t.co/7Ju1vPZwYB,"@289239 Thanks for reaching out. We recently released iOS 11.0.3, if you update, are these issues resolved?"
2435343,@AppleSupport the backs come off my series 1 watch and the ribbon connector is broke. I believe these have a 3 year warranty is this correct,@698758 We received your DM. Be on the lookout for our reply. https://t.co/GDrqU22YpT
2284657,"@AppleSupport Yes, fully up to date. iOS 11.1.1. The issue does not seem to be app-specific, since my phone also freezes on the screen /w all apps. However, WhatsApp freezes a lot, so does the phone app. Hope this helps.",@663916 We appreciate your patience as we continue looking into this together. Let's continue in DM here: https://t.co/GDrqU22YpT
1002967,@AppleSupport is this for real? I’ve never seen this pop up till now. I’ve ignored it. https://t.co/WvjvnDWkGS,@302862 That is not from us and we'd like to have you use the following link to report this as phishing: https://t.co/sayPykspsk
1454614,Just got back from clicking download on each of those tracks @AppleSupport. Do the right things here. @115948 batch actions please https://t.co/nubPcYIRSA,@457611 Thanks for reaching out! We'd recommend leaving that request on our feedback page: https://t.co/eTPVYVFyd8
2321374,"HELP!😩😩😫got the whole way through the @115858/@AppleSupport upgrade programme, picked phone, location, sign in, enter code, got chucked out",@672698 Thanks for letting us know about your experience. We appreciate your patience as we look into this issue. Please reach out to our Apple Online Store Support team for assistance. You can reach them at the phone number listed here: https://t.co/8yjRd1Xo0i
